,gmw_fid_uid,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
0,40,1.3832085611588563,1.936491090279346,1.8903835501018096,1.6598487421565447,1.5676416095771735,1.5676416095771735,1.5676416095771735,1.7981753733315224,1.7981753733315224,1.6137480303681238
1,42,455.67196242898547,683.141010790646,641.85641922502,648.067761290374,711.4957854794695,925.7201540483175,946.9303052140486,1134.7024749169586,1069.8177675867605,1159.264009920868
2,46,137.2165684611974,211.80586393526758,232.96445576529578,238.16726106861742,211.38701282616992,205.9926920228092,203.6839571306133,206.6042106602167,195.036244191528,192.8063146878252
3,49,0.09153483762100598,0.18306720227582274,0.2746008477020453,0.2746008477020453,0.13729890033128056,0.13729890033128056,0.13729890033128056,0.13729890033128056,0.27459528068320155,0.3661287494971177
4,50,58.24032020981734,71.35399077096277,67.93039992351265,49.14549430610876,40.35878572085233,28.06424365658028,24.14872531891195,25.455518989967405,32.66403679209666,43.61508223511437
5,51,27861.764245677954,44916.36788012467,45808.70088768226,48887.57214593275,54249.48031050333,57867.674349584704,56888.72810254541,54317.59039524753,52902.75496659778,56474.04529448374
6,56,607.9920052224934,806.4281205189722,764.7624862448799,579.3104152952791,461.36077217997416,381.4711937445344,397.6997242268,390.0185996397088,405.83203326115483,463.12180618571114
7,57,25.57888868302504,32.135346958239964,34.72095534806453,40.215302599843,44.55533196510645,47.51029299130127,46.309883208280766,46.910125891766754,47.87970900365233,46.6792515959075
8,59,4877.736477746735,6877.735687098764,7612.883082397806,8351.225989208682,10862.313085684145,11389.465716867937,11514.289296338331,11226.250252136715,11918.040615670101,12150.028914183838
9,61,0.38246986846420394,0.4674086854511763,0.5098695391395929,1.104546922018765,2.5059772907243643,2.548446857570325,2.548446857570325,2.548446857570325,2.548446857570325,2.3785734201944617
10,62,5810.2199499472445,10389.748491762193,10648.691968838653,13531.253693229499,15299.704277027795,15213.751077999645,14705.350395065996,14407.732950598958,13361.366180436025,11617.249171802647
11,66,1486.5695949098167,2317.6153855533653,2582.5568752117492,2768.1626348239206,2939.1213459419114,3046.284734294014,2918.311261892442,2599.264011899755,2461.3828951881787,2590.091790395296
12,69,18135.406245870574,26257.659406196028,27264.5352530864,29041.31738500085,35561.08196300286,38531.338962558424,39442.17611182746,41887.45961585961,44997.833501787594,45948.07093018858
