,gmw_fid_uid,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain
145,385,14.352621870846779,23.349275367052662,29.2971094198737,37.19824488393996,59.39358716299897,63.34253736879579,64.29698264992999,86.21743096085105,120.23764598170717,119.58756511525957
146,390,2.0356964430080025,3.392852812554765,4.459177665094737,4.653101739368948,4.071420949242385,3.8775030831632344,4.071359898769689,5.137743387286768,5.234708518502152,4.313764810044984
147,403,23.102502818870732,27.654767755593614,27.8966935777887,28.71988710155082,26.153012872271514,25.909757894837213,28.47762849035211,28.52603849313839,25.329499134750826,22.32674451932556
148,407,328.10409602285745,503.06331679687173,628.2465408030522,707.1810751001989,876.1782295934288,1101.26334796318,1260.3482960356744,1459.7410318645877,1614.8659106535729,1756.5507298477382
149,408,1004.8117366268237,1396.4880084360796,1481.0624179748747,1564.6421609989138,1849.9491575674288,1977.1414661914541,2140.641627821249,2326.0557038765874,2582.386901985238,2612.0565456338613
150,412,4.344128494438042,5.624090507647792,5.761442274774388,5.624122516038795,6.309054533447692,5.89718879148323,5.623629602353985,5.7609515997854714,7.269555842582338,8.183804424432083
151,414,108.47164061746456,175.6498290495766,183.44390778629844,157.21014084325137,153.69849745478868,170.3443687708863,203.48736118805843,224.91884372635664,249.24017319110095,285.0591520958229
152,418,846.5699950241968,1210.088950192002,1264.6434472662245,1362.7691411842352,1608.6540844264673,1853.3035102833608,2017.5587523812744,2197.139982445252,2203.967932601261,2097.0390870377496
153,419,1.9744608989644363,2.778766893177104,2.510237415013484,2.5102387968786966,2.6929474233098105,3.1033986654294283,3.568835872006086,3.7574911282092285,4.354438445245654,4.489707133018262
154,426,4.578134583810129,9.66927205215703,16.95684831681157,17.751187536517868,19.5264467144816,14.530002442201795,18.034826655345398,13.541583633634971,14.986688539096168,13.865903323032938
155,429,1154.43297246793,1403.9318691892436,1488.5136509848494,1554.9751050350396,1617.8044088457664,1743.8583554404504,1807.3611870267928,1865.151353537275,1932.1261929676598,1968.2046242608242
156,431,169.51177719654686,266.4135025632753,310.1545935937871,333.9815533849044,353.92026743917484,389.9318907432536,412.7907106363705,417.88382883318263,390.1897338480417,383.4746087988673
157,434,0.19196479208414408,0.43188136304112973,0.2878948247855364,0.04797806926684847,0.0,0.0,0.0,0.0,0.04825378550497234,0.04825378550497234
158,436,32.513760163687905,56.15378565495863,66.14241132567562,60.835359729377416,49.78812489188124,46.99023217791963,64.79155065341675,70.67906521542969,51.676808896188874,44.19995415011303
159,437,127.90121286924813,170.17787820601598,146.67732611158183,127.08424201892213,101.85653928759234,125.28183125910033,173.1953689700631,176.8504343197724,135.86929636369513,82.01777297333967
160,438,645.017458332025,901.8556563506222,982.0126335151746,1004.2377834419698,1020.0908607258782,1022.1994335488473,1034.6317564396259,1008.612978600158,904.0557752017776,829.059723950742
161,439,4.0825252012364395,6.291948954536039,6.4840419921810835,7.73293287370864,15.994343725032673,17.003044008007997,15.754230350889374,14.74550924571929,17.435287083861436,18.107704805119585
162,441,1638.9175923446846,2425.09264049334,2533.876658178129,2600.6419418584856,2754.5909747847436,3023.1234212047384,3164.4593508818325,3644.066630609385,3940.566789541037,3935.3966274136815
163,447,1.2028028551618704,1.7319842306447626,2.0202714223876383,1.7796722846332127,2.5012086689730513,2.789409866499496,2.7413941864221893,2.981800259992993,3.318297823537931,3.1258277073224363
164,454,0.0,0.0,0.18599980362714902,0.18599980362714902,0.18599980362714902,0.13949988012347248,0.09299995661979585,0.09299995661979585,0.0,0.0
165,456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
