,index,region,name,2007_count_gain,2008_count_gain,2009_count_gain,2010_count_gain,2015_count_gain,2016_count_gain,2017_count_gain,2018_count_gain,2019_count_gain,2020_count_gain,2007_area_gain,2008_area_gain,2009_area_gain,2010_area_gain,2015_area_gain,2016_area_gain,2017_area_gain,2018_area_gain,2019_area_gain,2020_area_gain,2007_count_loss,2008_count_loss,2009_count_loss,2010_count_loss,2015_count_loss,2016_count_loss,2017_count_loss,2018_count_loss,2019_count_loss,2020_count_loss,2007_area_loss,2008_area_loss,2009_area_loss,2010_area_loss,2015_area_loss,2016_area_loss,2017_area_loss,2018_area_loss,2019_area_loss,2020_area_loss
63,139,PAN,Panama,43524,57620,61646,62300,61213,61258,61673,60448,55800,51939,2618.132004405456,3465.9564968673126,3708.0352882224574,3747.3446429157943,3681.9954943676153,3684.8176159044847,3709.7906425773454,3636.0908627402073,3356.5399292647917,3124.404978418314,30677,47513,50015,55081,60590,66351,68166,73117,84504,101779,1845.9859789969491,2858.778279669564,3009.3780362811817,3314.074964613776,3645.3447889252056,3991.838895520667,4101.160559799244,4399.098674316222,5084.085470269408,6122.730530406737
64,140,PNG,Papua New Guinea,99247,130115,136266,136621,149262,155426,163086,172979,181544,183203,5980.891444021204,7840.919936820564,8211.388035677592,8232.48037205683,8993.532145119801,9364.403976388434,9826.144155135496,10423.64787746648,10939.960415500876,11039.686116835564,78995,120136,129716,147154,192656,219487,230279,242363,268067,293040,4755.071961197534,7232.0933229580505,7809.4319935557405,8859.708433302885,11598.298390400649,13212.920514466969,13862.09801361234,14589.395606606555,16136.976116631111,17640.594351482636
65,143,PER,Peru,4016,6409,7233,7549,8524,10380,11843,13154,13365,12545,243.65293763859026,388.8314554686636,438.8168201813603,458.00255132795064,517.167039944039,629.7680628175012,718.5123499965244,798.0331422585417,810.8437236800144,761.1259593779033,11810,16953,17188,16896,17901,19245,19061,17845,16976,16713,716.5155793059826,1028.5536900578247,1042.8210985655448,1025.1112429650263,1086.0997380552901,1167.6458173108801,1156.4790581221878,1082.7014741905716,1029.9765593300292,1014.0155253063798
66,144,PHL,Philippines,115759,171434,179281,180563,186249,195746,203213,230742,256572,265534,6910.933438020203,10233.95706266982,10702.017511325128,10779.478914647576,11120.443260971584,11688.020393256229,12134.289280039975,13777.165420407262,15314.198495545897,15848.226811246472,254573,395305,418572,432877,437045,448960,452721,439599,432800,444541,15218.357524461187,23625.19055584838,25017.98467373865,25867.123331311243,26107.481065400596,26815.09672620727,27040.355317637932,26255.08835818997,25849.89775596481,26554.48264891187
67,147,QAT,Qatar,161,314,228,208,177,311,389,740,841,837,8.83666122393748,17.237085306914878,12.523350196935182,11.428012419942316,9.715299325950035,17.084912042240237,21.337062308115378,40.64689297791573,46.19486155871822,45.98419321751703,77,145,164,180,244,243,262,252,261,259,4.230178902812066,7.9623011933734675,9.004081792021331,9.882987274108867,13.399101711507052,13.345575029651782,14.388091309050111,13.83939077420301,14.333464843952553,14.223699108583597
68,152,KNA,Saint Kitts and Nevis,35,75,69,70,49,34,27,25,43,51,2.033439217389623,4.357310449925859,4.008780369328169,4.066855987624815,2.8468470592772155,1.9753914251277829,1.5686605559497468,1.452460196323624,2.4984416227528543,2.96330481933804,15,37,39,50,58,58,64,48,36,35,0.8715485744712932,2.14981737329502,2.266059984388708,2.905141811720907,3.369894242885051,3.3699238258473816,3.718585288000802,2.788997887572761,2.0916601866970757,2.0335182143917994
69,153,LCA,Saint Lucia,17,23,19,18,19,15,7,14,23,24,1.0044368077853094,1.358942612509943,1.1226289264830138,1.063544161600378,1.1226003726438665,0.8861879476891087,0.4135190121367232,0.827072611476371,1.3588262033075993,1.4178810506724453,9,24,30,33,32,41,52,38,30,38,0.5316358879935763,1.41771874698104,1.7721545166848292,1.9494349559329436,1.89035411816947,2.422183701239104,3.072155389597553,2.2450865459489173,1.7724661530216572,2.2451723866200997
70,154,VCT,Saint Vincent and the Grenadines,8,13,24,23,22,14,12,17,27,39,0.47467009946648026,0.7711588592902354,1.423749573316915,1.364542894510845,1.3052522648642686,0.8303591353602264,0.7116345876784753,1.0083896110813533,1.601645786198013,2.31301744839507,24,27,28,32,30,35,35,34,30,32,1.4240195220742202,1.6020355989771362,1.661622873750677,1.8984808008322756,1.7798778808545026,2.0767349663210273,2.0764080300268404,2.0168328382493717,1.7794552832816788,1.8987010755332565
71,155,WSM,Samoa,96,159,191,170,168,144,130,84,119,143,5.6686876273283415,9.388807978087794,11.278161928298527,10.038578319024804,9.920640102587987,8.503502194423433,7.677037352401321,4.961390811077077,7.032241413998472,8.449773164922512,33,52,64,72,111,132,151,181,181,186,1.949616700539984,3.0721462169145988,3.7810272460805363,4.2535674928020715,6.557367547110122,7.797512412624393,8.919561403675168,10.689459869270824,10.689284896185656,10.985279579204173
72,158,SAU,Saudi Arabia,45904,59346,53376,29709,7904,6118,6651,6318,6833,7438,2496.7760228485095,3228.7251264239394,2906.4652043126084,1622.435147758377,438.8107078917266,341.3785351143322,370.86233632872586,353.2270378994958,382.39155317170497,416.15997033220236,19697,33143,34038,43449,54399,58300,57268,57540,58384,58156,1128.30405077178,1900.628112751471,1951.9122808139557,2490.3141563632007,3118.452406651656,3342.8019842435097,3283.3370707796075,3298.002469908717,3343.9019822959035,3327.5798503911387
73,160,SEN,Senegal,76363,92511,94195,90581,86247,83428,85399,88533,87678,86695,4517.3300745879005,5472.147176880025,5571.426927074657,5357.3947686510155,5100.230017949504,4933.269615868975,5049.950711017255,5235.3487947066305,5184.594118821525,5126.495244481771,31548,53596,57061,64627,70089,80882,82911,82018,74979,81391,1867.3506974760896,3172.09977522665,3376.5494151050584,3824.3299846734403,4148.354355218055,4787.386823506926,4907.389418823362,4854.463187208855,4437.727383379098,4817.361520475747
74,162,SYC,Seychelles,20,20,23,18,17,9,12,12,20,19,1.2117229267978828,1.2117229267978828,1.393468610233636,1.0905650163470466,1.0300129355871404,0.545312079249701,0.7270685862673364,0.7270344992112779,1.2117337877583196,1.1511502359244212,4,4,3,10,21,35,35,29,21,22,0.2423486538902096,0.2423486538902096,0.1817730160856421,0.6058906023138072,1.272348224110335,2.1207519161976625,2.120866673208653,1.7574229973454507,1.2725459871787894,1.3331367011448338
75,163,SLE,Sierra Leone,27221,37993,43314,40312,40104,38907,42979,41978,36482,32047,1638.4725609987038,2286.8271655618514,2606.628920267149,2426.076549438349,2413.531730102933,2341.657231003848,2586.4869774665476,2526.2541552696507,2195.5952241378486,1928.7204566352762,36088,80013,73521,77535,70522,79950,78615,95036,146114,185881,2172.2438675632948,4815.665406431467,4425.554779685675,4667.313650937518,4245.887513223417,4813.133104283481,4733.05238214463,5720.97226850794,8794.523781540205,11188.993683984923
76,164,SGP,Singapore,78,146,194,208,161,101,127,266,368,441,4.739921935853434,8.872139248405686,11.789008424117663,12.639810556669584,9.783769368285228,6.13763708022847,7.717646390665109,16.16449807514695,22.362884105782257,26.798898850861615,1189,1821,1701,1610,2005,2269,2473,2554,2714,2800,72.25409531934686,110.66025394845201,103.36792065347795,97.83754536729231,121.84040436478702,137.88312091310547,150.27995232029596,155.2020605230758,164.92481024771942,170.15097029920128
77,167,SLB,Solomon Islands,15261,24409,26805,25010,21926,19947,19568,23499,31711,33817,918.0525606944575,1468.3888502162486,1612.4617716933428,1504.3062126075558,1318.8187603626757,1199.7383872063463,1176.9212246047023,1413.4007907203966,1907.5293218962674,2034.2651764668046,11569,19303,20062,22185,26494,28534,31071,29766,32258,36569,695.6170021738648,1160.884639906342,1206.686909155824,1334.5298379384735,1593.8447533236686,1716.5168423927375,1869.2217203139144,1790.7901243751119,1940.5884055355084,2199.782559006091
78,168,SOM,Somalia,992,1457,1615,1686,1659,1723,1771,1845,1898,1965,59.363507963983295,87.2976648708445,96.76747642429216,101.00915974567812,99.43101170050471,103.26723551444357,106.19577461184933,110.57138322459447,113.72554304254788,117.70669141765025,2653,3768,3896,4125,4374,4439,4524,4592,5067,5556,158.89219855683794,225.84468802397993,233.40850494651266,247.07232137825295,262.0089891714838,266.0017036928772,271.10282644853913,275.16680348282716,303.80330707546455,333.3924194323106
79,169,ZAF,South Africa,4392,5217,5326,5653,6501,6553,6737,6960,7016,6771,233.25601877406226,276.7022841457122,282.4383280606465,299.819056375634,345.2653488395363,348.124195658012,358.1967675477831,370.227189668436,373.15628726475825,360.0135590200115,3168,4477,4654,4717,4816,5282,5237,5222,4960,5146,167.86463473282583,237.09691281879637,246.3674134985986,249.83451446573017,255.05233182492063,279.70727198757214,276.6664853421629,275.42854198651617,261.5039895833654,271.6559429298833
80,173,LKA,Sri Lanka,13686,20277,16560,16525,17359,18247,17756,16026,13822,16875,822.2705275539523,1219.050648279167,995.4585838807957,993.57682499796,1043.5543495914162,1097.0076070517564,1067.3279649549283,963.3754165352592,831.0823932187632,1014.9938689318461,63768,119473,141290,148387,135901,120767,114998,117037,132259,145678,3831.2802403448686,7178.082618726635,8489.473476189403,8916.422502693218,8166.69723270971,7256.347440452898,6909.265898464584,7032.088175201646,7949.567422201897,8757.13341222738
81,174,SDN,Sudan,153,222,223,234,238,246,251,251,250,243,8.779645918977927,12.744423691442085,12.804985874538703,13.441485352449662,13.676516378454055,14.139961492315432,14.429765108999701,14.434053455879596,14.38397967311581,13.982296820476227,9818,13343,14167,15532,17376,18285,17675,17745,18715,18974,562.4810531431305,764.1015909586902,810.8924782696788,888.4618753392407,994.0158715584225,1046.015994738414,1010.796199916546,1014.9136334796411,1070.6834567347119,1085.5466746033615
82,175,SUR,Suriname,101696,145483,157774,185852,232377,248673,244498,245311,251681,254917,6149.292006231103,8796.95364072131,9540.158467620771,11237.938618635528,14051.139409019575,15036.48900501403,14783.97022865393,14833.10381988072,15218.24867055039,15413.927609893692,110091,132645,136412,129578,127240,130742,141827,146958,155833,175841,6656.861769566425,8020.626639040091,8248.383017403134,7835.124778689281,7693.689599461093,7905.453587053585,8575.74809378029,8886.014728632774,9422.650648756835,10632.448733291416
83,180,THA,Thailand,37268,57902,60024,62890,66299,69233,76449,86170,103062,114586,2228.277827975774,3460.5490002665806,3588.2335686607007,3758.482237781818,3960.9247414936385,4133.287141830997,4563.3449575426575,5147.564249650451,6157.294236898408,6841.276861980375,185998,302842,323448,320936,320930,318919,302087,316992,304870,269845,11075.172802531359,18044.034897837555,19273.908212268478,19124.356063238072,19125.403437118926,19009.657540633798,18006.984163330577,18885.16848643635,18164.8051107072,16090.14423801258
84,181,TLS,Timor-Leste,809,990,982,977,1113,1072,1170,1187,1197,1131,48.63949402085573,59.51910409509656,59.03896023166714,58.74052369250055,66.91888961770505,64.4534457853864,70.34557747675395,71.36476915078407,71.9645817311243,67.99708882105429,686,1084,1069,1142,1094,1090,1131,1206,1122,1093,41.22307283413017,65.1426286457777,64.24098561626876,68.62632721987136,65.74072548847394,65.50023909614713,67.96597602899405,72.47301246834887,67.4241629856337,65.67981861225446
85,182,TGO,Togo,37,43,46,56,51,56,55,51,68,95,2.2360487325027236,2.5986569734792635,2.779945425834954,3.3842617078280774,3.0820786499894264,3.38426716794006,3.323831150471905,3.08209953868103,4.1094809428023105,5.741218605477804,119,180,178,163,180,201,176,189,166,138,7.191470968109201,10.877818839749132,10.756959130022759,9.850527427098172,10.877893341184922,12.146961607164421,10.636149551834627,11.421709700190476,10.031732021695465,8.339628458711474
86,183,TON,Tonga,296,698,878,863,1040,1155,1064,938,722,438,16.921664441687078,40.02528411470142,50.28688946500864,49.29628665428393,59.29084525282237,65.83105712111545,60.696781644445,53.55561102795084,41.22530401145282,24.898681990461505,512,816,712,589,498,611,635,682,691,724,29.22510207088295,46.58060137042173,40.67385646691769,33.69099587825343,28.563284328736568,35.03566106427912,36.37562126654533,39.06040721741162,39.48039353733567,41.24015736333854
87,184,TTO,Trinidad and Tobago,2390,3183,3288,3606,4045,4110,4153,4827,5364,5224,142.90681131640082,190.32913286299058,196.61307227108514,215.63368123437527,241.88856067728318,245.78011703151054,248.35665469488094,288.65767237200174,320.76092036363656,312.39111611240696,3509,4743,4797,4794,5445,5949,6079,4935,4720,7195,209.87705756316515,283.69170231443803,286.9319394546039,286.73023649719244,325.6451179884417,355.77840298467396,363.55941521403736,295.15608093935253,282.32389744686867,430.4053564068171
88,191,ARE,United Arab Emirates,15175,29911,26815,16995,7641,6029,8812,10837,11051,10887,841.0542612375705,1658.1318197452215,1485.5188751760961,941.0708104381188,422.1285597219476,332.6819978478775,486.9067080253529,598.7992312205225,610.6630462397945,602.0794221965084,7065,11753,12936,14694,15069,15261,15075,14908,14352,14448,389.03860033048295,647.8861687166254,713.3526746558327,811.0374306015129,832.4875814313389,843.1700399393744,832.8952628029372,823.6652901249781,793.1143049448466,798.3430647223547
89,192,GBR,United Kingdom of Great Britain & Northern Ireland,3182,5471,5853,4855,4388,5726,5991,5760,6160,8314,180.38509390007994,310.00240478766375,331.6190841181077,275.1878247445914,248.7261602280766,324.3939211406895,339.4194583028497,326.39368502980005,349.07172897172546,470.95960026312525,113265,145572,146808,155423,137358,125947,116522,125031,122993,112839,6410.028493404383,8238.386074337288,8308.320607394879,8795.730105965671,7774.388750744394,7129.0747740262295,6596.0311189679605,7077.029436652538,6961.689927494976,6387.697819045782
90,193,TZA,United Republic of Tanzania,24413,37588,39222,37552,35203,33091,33263,39989,45839,47591,1470.417702080471,2264.2108405037893,2362.2356103255784,2261.5888353721325,2120.155729635009,1993.363288085678,2003.703075334929,2408.4536000954704,2760.704311961388,2866.3816717689024,49350,79405,77195,81590,84867,92784,93684,87132,88185,111102,2973.79325207959,4784.542393803933,4651.540333316583,4915.656197270346,5114.02454142435,5590.83541334864,5645.255721504854,5250.113458006115,5313.751469187909,6694.183068112773
91,194,USA,United States of America,110967,166420,178470,158112,121297,105136,95172,83836,93743,116583,6083.144864009409,9120.155199709181,9765.556049116232,8649.58081726292,6632.833666075068,5750.548154512273,5203.059100953104,4589.519955578283,5116.540631671612,6370.436332158832,134927,232366,247563,297305,343383,349389,341120,314519,290468,292786,7399.089768495473,12745.752552278036,13578.609767676113,16298.038633446218,18800.886127951435,19118.840870128515,18660.950221548363,17193.342028850857,15882.888108906012,16030.292096974967
92,197,VUT,Vanuatu,197,385,632,602,673,491,663,544,628,641,11.498365104514498,22.466545867460177,36.882158517130165,35.13026828504944,39.277700260045606,28.66092352335602,38.70341764125502,31.72346801761042,36.61430145741902,37.366966206382926,68,223,266,323,359,380,369,251,387,1528,3.9670165641953608,13.00024150751333,15.502847255864424,18.833635070918284,20.93441607288537,22.15886124495528,21.519878636149986,14.64731135714655,22.58546177957198,89.20857655457709
93,198,VEN,Venezuela,95313,124397,131031,133865,154258,163990,176259,188805,199215,203404,5715.371229608688,7459.004408675923,7857.200212263395,8027.352592729431,9249.659860493459,9833.377524327816,10569.311028618002,11321.434537667008,11945.533784141977,12196.578567887322,117856,169016,178788,185230,200081,212880,210325,207066,208308,218700,7044.613269097071,10103.80512595571,10688.248606555377,11073.881612173498,11962.96113377549,12729.15603613368,12576.336216170133,12380.7918119038,12455.102304513714,13077.825128696339
94,199,VNM,Viet Nam,74690,107764,117445,117983,141324,147270,159240,147195,143226,189692,4396.061921006923,6315.92691119581,6877.292202011601,6925.723446688055,8351.253134893044,8717.695665118556,9430.700726144123,8719.84097480644,8454.241513252888,11140.448390212996,181909,275898,292622,299942,343074,375813,390019,359090,349111,393795,10722.975605776355,16296.28177009366,17306.678519860194,17770.89693547841,20385.749563581412,22353.11864484621,23182.918829624286,21274.996465384404,20666.61558406033,23383.22646914141
95,201,YEM,Yemen,1861,2527,2623,2660,2465,2240,2222,2017,2211,2157,109.15676677775497,148.1388034532142,153.78038383123317,155.93595900362018,144.33256932190648,131.1637689900358,130.10913660655427,118.12997853645265,129.66379198524518,126.48503618484712,6011,8662,8649,8758,8828,9427,9675,10198,10176,11003,352.2422799584614,507.5623789660579,506.7921966420674,513.1839213084487,517.2521968945692,552.3426474646876,566.8745264720011,597.4288439521489,596.1240560180768,644.6717830869153
