,gmw_fid_uid,1996_area,2007_area,2008_area,2009_area,2010_area,2015_area,2016_area,2017_area,2018_area,2019_area,2020_area
0,3,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537,632.0874219033537
1,40,32.189533863312846,30.40800573867222,29.69539564198902,29.754780670314368,30.111087163913567,30.229846984084855,30.229846984084855,30.229846984084855,29.932926913359193,29.932926913359193,30.170463397493418
2,42,28995.25851154042,28632.52019352297,28465.018818958783,28533.238147643042,28517.613938396353,28448.96770376697,28144.40519497601,28154.69343742571,27888.52800533211,27992.32743354636,27886.229342253533
3,46,2073.8735391990062,2066.0704117320215,2166.9695220424846,2122.860861817848,1982.0073327418295,1905.938323589814,1897.9352309769517,1950.8486421160153,1981.7071784016657,2002.7848355639708,1998.2847900385873
4,49,29.357195917228022,29.23930199133328,29.12141125053943,29.00351886015321,29.00351886015321,29.180359350935028,29.180359350935028,29.180359350935028,29.180359350935028,29.003526030294374,28.885633867379127
5,50,785.0068381117487,717.13495674869,713.8311984585075,723.401146081937,766.2802641067549,771.2143180033875,791.3381393741081,800.6099444660214,806.1184956559601,797.8773832175859,786.2658590332743
6,51,893392.6480953459,871917.9504333112,856994.722412334,857057.5023965689,851078.6984467387,842000.490454747,836362.9086390478,838689.3091286131,843063.9549875453,845501.698384419,840536.7600020021
7,56,2930.415809269414,2249.0908913668454,2106.380707872935,2296.8470599976467,2636.8543478357014,2844.1795843228365,2968.582357118297,2952.8762907490946,2944.338877373355,2917.326613286388,2866.257021915664
8,57,306.1118579398036,273.4644119615979,265.1388414960853,261.8681284659609,254.79158597595162,249.26123551224634,245.45533938186716,247.179828267704,246.2878005633083,244.97954214117013,246.52569265988782
9,59,429882.58531862387,437768.45662488445,437656.82573383563,437695.5147286769,438042.2936422945,437715.0965870589,438532.3679613216,437499.78638850997,439110.4597455715,438151.2762648346,438866.94285680016
10,61,59.239045241028315,81.55310457977738,84.17970912687792,84.89073667988986,79.09260139078675,57.9802813679587,56.88647578178739,56.6677119085845,56.94115716039781,56.6677119085845,57.816222523904386
11,62,134072.64768878088,126765.63628887848,121125.05470849104,121056.25853175344,117301.79371340886,114882.0525695455,114878.91390068362,115631.15824783384,116104.33283080097,117613.65322408271,119964.57722944449
12,66,51911.212853784455,50435.68421429839,49603.522077426656,49236.60122726362,48905.04883326249,48630.704558207784,48481.40960837983,48722.29021729294,49300.578433694725,49523.92053174539,49337.18246485121
13,67,20.941198617230526,20.941198617230526,20.941198617230526,20.941198617230526,20.941198617230526,20.941198617230526,20.941198617230526,20.941198617230526,20.941198617230526,20.941198617230526,20.941198617230526
14,69,930401.276656461,918342.9856728616,912410.5133571603,911921.687752537,909101.6689804095,901203.101226368,899241.6647924933,901458.3757568056,900349.685286471,898262.4010826035,897304.4631627458
15,70,9.776483079044546,10.309763128548463,10.606032283698609,10.428277413477261,10.961541087980578,10.131996822179897,9.539466362155759,9.361708736761729,9.361706033590123,9.894976258037325,10.843024411802032
16,71,10505.23317940201,10514.804428073816,10492.93884822871,10526.679908260234,10511.476073206873,10464.770398716257,10425.032260996513,10428.726965746935,10474.279757748951,10544.246062463419,10507.054485206081
17,79,11805.366117368745,10597.480737704394,10261.932672313651,9943.053323371256,9629.089950740306,9560.919255621746,9742.995098991241,9793.714989025722,9530.78430045899,9498.592558474993,9521.310634565722
